WORD	EXPRESSED_MORAL	word_matches_potential_word_from data	adjusted_endorsement	most_similar_moral_word	word_matches_moral_word_from_original lexicon	similarity
rest	6.375		5.795454545454545	pause		0.9090909090909091
stay	7.1428571428600005		6.76691729323579	decree		0.9473684210526315
stop	2.875		2.653846153846154	topographic_point		0.9230769230769231
pause	6.375		5.95	respite		0.9333333333333333
split	8.5		7.846153846153847	share		0.9230769230769231
tear	8.5		8.095238095238095	rent		0.9523809523809523
share	8.5		7.846153846153847	split		0.9230769230769231
region	8.0		7.2727272727272725	sign_of_the_zodiac		0.9090909090909091
schism	6.375		6.0	rupture		0.9411764705882353
break	6.375		5.795454545454545	open_frame		0.9090909090909091
open_frame	6.375		5.795454545454545	break		0.9090909090909091
spill_the_beans	6.375		5.884615384615385	unwrap		0.9230769230769231
booster	1.5		1.3846153846153846	bandit		0.9230769230769231
ally	7.1428571428600005	Y	6.76691729323579	associate		0.9473684210526315
assistant	6.0		5.684210526315789	deputy		0.9473684210526315
supporter	7.555555555560001		7.157894736846316	loyalist	Y	0.9473684210526315
admirer	7.2		6.821052631578947	worshiper		0.9473684210526315
mariner	7.1428571428600005		6.547619047621667	mate		0.9166666666666666
score	6.375		6.071428571428571	break		0.9523809523809523
ascent	7.5		6.818181818181818	slope		0.9090909090909091
rebound	1.33333333333		1.2444444444413332	catch		0.9333333333333333
benefactor	8.0		7.578947368421052	patron		0.9473684210526315
servicing	8.5		7.933333333333334	coupling		0.9333333333333333
service	8.166666666669999		7.622222222225332	company		0.9333333333333333
aid	8.0		7.529411764705882	fellowship		0.9411764705882353
dad	6.375		6.138888888888888	father		0.9629629629629629
course	1.0		0.9411764705882353	shop_class		0.9411764705882353
job	1.0	Y	0.9333333333333333	cheat		0.9333333333333333
line	7.5		6.923076923076923	chorus		0.9230769230769231
stock	7.857142857142861		7.252747252747257	handle		0.9230769230769231
seam	3.3333333333333304		3.1746031746031718	fell		0.9523809523809523
speculate	2.28571428571		2.109890109886154	bull		0.9230769230769231
argument	1.33333333333		1.2307692307661537	con		0.9230769230769231
note	1.6		1.4545454545454546	write_down		0.9090909090909091
air	2.77777777778		2.5641025641046156	publicize		0.9230769230769231
